name,id,shortName,path,displayName,featureType,coordinates
"Ihowanja Dispensary",oOs8xwz2fpr,"Ihowanja Dispensary","/m0frOspS7JY/Sj50oz9EHvD/TDqOYlV0O1a/oOs8xwz2fpr","Ihowanja Dispensary",NONE,
"Ihowanza Dispensary",xTDlM5rcBDM,"Ihowanza Dispensary","/m0frOspS7JY/sWOWPBvwNY2/ppnbxB0TxjG/xTDlM5rcBDM","Ihowanza Dispensary",POINT,"[34.7686,-8.57039]"
"Ihugi Dispensary",Xv1S3gz9u7o,"Ihugi Dispensary","/m0frOspS7JY/EO3Ps3ny0Nr/FylvwNXCTAQ/Xv1S3gz9u7o","Ihugi Dispensary",POINT,"[33.01915,-3.67799]"
"Ihumwa JWTZ Dispensary",fML3Sp8T9y7,"Ihumwa JWTZ Dispensary","/m0frOspS7JY/Cpd5l15XxwA/OzGGHqXQn5p/fML3Sp8T9y7","Ihumwa JWTZ Dispensary",POINT,"[35.878834,-6.148073]"
"Ihungo Sec. school Dispensary",sg8CKL3UGJj,"Ihungo Sec. school Dispensary","/m0frOspS7JY/Crkg9BoUo5w/PM74xoecSpJ/sg8CKL3UGJj","Ihungo Sec. school Dispensary",POINT,"[31.813237,-1.30346]"
"Ihunwa Govt Dispensary",oCI7LeZtcFl,"Ihunwa Govt Dispensary","/m0frOspS7JY/Cpd5l15XxwA/OzGGHqXQn5p/oCI7LeZtcFl","Ihunwa Govt Dispensary",POINT,"[35.8833,-6.16667]"
"Ihusi Dispensary",veYedybHiXs,"Ihusi Dispensary","/m0frOspS7JY/IgTAEKMqKRe/Q16E1rzDnVD/veYedybHiXs","Ihusi Dispensary",POINT,"[34.25456,-2.586]"
"IJA Dispensary",c23DlqJ6wqd,"IJA Dispensary","/m0frOspS7JY/vU0Qt1A5IDz/ilY7TEjviqa/c23DlqJ6wqd","IJA Dispensary",POINT,"[38.29588,-4.81373]"
"Ijaka Dispensary",W6OZiGtON7Z,"Ijaka Dispensary","/m0frOspS7JY/Cpd5l15XxwA/DTc1rxSmlde/W6OZiGtON7Z","Ijaka Dispensary",POINT,"[36.34456,-6.14674]"
"Ijava Dispensary",zYZv4PjGoU8,"Ijava Dispensary","/m0frOspS7JY/Sj50oz9EHvD/yh0b4OAgg8z/zYZv4PjGoU8","Ijava Dispensary",POINT,"[37.15262,-6.02209]"
"Ijiha Dispensary",bRhjKgfNahQ,"Ijiha Dispensary","/m0frOspS7JY/IgTAEKMqKRe/I58Bh8dN2sO/bRhjKgfNahQ","Ijiha Dispensary",POINT,"[33.52412,-2.43772]"
"Ijinga Dispensary",cDl8qRWkamg,"Ijinga Dispensary","/m0frOspS7JY/hAFRrgDK0fy/Kug5uWxs0mu/cDl8qRWkamg","Ijinga Dispensary",POINT,"[33.34955,-2.51014]"
"Ijuganyondo Dispensary",jgUOi18Sru0,"Ijuganyondo Dispensary","/m0frOspS7JY/Crkg9BoUo5w/PM74xoecSpJ/jgUOi18Sru0","Ijuganyondo Dispensary",POINT,"[31.793736,-1.36653]"
"Ijuka Dispensary",wbiYPMzLEHW,"Ijuka Dispensary","/m0frOspS7JY/acZHYslyJLt/HIOQoi1aeL8/wbiYPMzLEHW","Ijuka Dispensary",POINT,"[39.26413,-6.92296]"
"Ikama Dispensary",fmUCiTtSNha,"Ikama Dispensary","/m0frOspS7JY/A3b5mw8DJYC/dWfRpHKykpk/fmUCiTtSNha","Ikama Dispensary",POINT,"[33.88389,-9.52616]"
"Ikama Dispensary",uL6dfsa1lYp,"Ikama Dispensary","/m0frOspS7JY/A3b5mw8DJYC/xVzeWrXHf81/uL6dfsa1lYp","Ikama Dispensary",POINT,"[33.82516,-9.26181]"
"Ikama Katumba Dispensary",yxnL3sicgxf,"Ikama Katumba Dispensary","/m0frOspS7JY/A3b5mw8DJYC/dPzNEI2Cxqj/yxnL3sicgxf","Ikama Katumba Dispensary",POINT,"[33.656733,-9.218261]"
"Ikana Dispensary",sT1lodnyI1p,"Ikana Dispensary","/m0frOspS7JY/Rg0jCRi9297/d07Wtk7brGz/sT1lodnyI1p","Ikana Dispensary",POINT,"[32.413583,-8.987247]"
"Ikang'asi Dispensary",i1GpABwPZ46,"Ikang'asi Dispensary","/m0frOspS7JY/qarQhOt2OEh/GOmwoDIGL98/i1GpABwPZ46","Ikang'asi Dispensary",POINT,"[35.348994,-9.348999]"
"Ikasi Dispensary",jP4wCSDRTTR,"Ikasi Dispensary","/m0frOspS7JY/LGTVRhKSn1V/uHp3aLKA6Tn/jP4wCSDRTTR","Ikasi Dispensary",POINT,"[35.2032,-6.27831]"
"Ikengeza Dispensary",me5Is7Q5MCo,"Ikengeza Dispensary","/m0frOspS7JY/sWOWPBvwNY2/tcZz4Bh4mqc/me5Is7Q5MCo","Ikengeza Dispensary",POINT,"[35.69905,-7.49538]"
"Ikhanoda Dispensary",ANrG3CtI9Fh,"Ikhanoda Dispensary","/m0frOspS7JY/LGTVRhKSn1V/RHLUbsrsFoE/ANrG3CtI9Fh","Ikhanoda Dispensary",POINT,"[34.94807,-4.59247]"
"Ikhoho Dispensary",ASsZYkU2Z07,"Ikhoho Dispensary","/m0frOspS7JY/A3b5mw8DJYC/N5FKtARi6dB/ASsZYkU2Z07","Ikhoho Dispensary",POINT,"[33.645705,-8.926536]"
"Ikimilinzowo Dispensary",Zn88WJomJYT,"Ikimilinzowo Dispensary","/m0frOspS7JY/sWOWPBvwNY2/ppnbxB0TxjG/Zn88WJomJYT","Ikimilinzowo Dispensary",POINT,"[34.9355,-8.74121]"
"Ikindilo Health Center",KwszTYhcWsX,"Ikindilo Health Center","/m0frOspS7JY/IgTAEKMqKRe/bDteRg6tH0A/KwszTYhcWsX","Ikindilo Health Center",POINT,"[34.15954,-2.84124]"
"Ikindwa Dispensary",Rr49ee8ojfg,"Ikindwa Dispensary","/m0frOspS7JY/kZ6RlMnt2bp/WAwWjYYzdkS/Rr49ee8ojfg","Ikindwa Dispensary",POINT,"[32.883116,-4.135222]"
"Ikiwu Dispensary",Wsu7TQTnXNj,"Ikiwu Dispensary","/m0frOspS7JY/LGTVRhKSn1V/RHLUbsrsFoE/Wsu7TQTnXNj","Ikiwu Dispensary",POINT,"[34.80099,-4.61379]"
"Ikizu Health Center",AEfztye4Y6e,"Ikizu Health Center","/m0frOspS7JY/vYT08q7Wo33/ouZ5YpZ4T3a/AEfztye4Y6e","Ikizu Health Center",POINT,"[34.0215,-1.90469]"
"Ikoga Mpya Dispensary",x02o63GrOct,"Ikoga Mpya Dispensary","/m0frOspS7JY/A3b5mw8DJYC/AvfNRAIsvhg/x02o63GrOct","Ikoga Mpya Dispensary",POINT,"[34.84099,-8.2034]"
"Ikokoto Dispensary",Exrlt3mvKds,"Ikokoto Dispensary","/m0frOspS7JY/sWOWPBvwNY2/xBWOfftpkLT/Exrlt3mvKds","Ikokoto Dispensary",POINT,"[36.12744,-7.68048]"
"Ikola Dispensary",sAcqT25NXkb,"Ikola Dispensary","/m0frOspS7JY/DWSo42hunXH/aVLidCZ2RYk/sAcqT25NXkb","Ikola Dispensary",POINT,"[30.40773,-6.73947]"
"Ikolo Dispensary",MPxDCJH7uOM,"Ikolo Dispensary","/m0frOspS7JY/A3b5mw8DJYC/dWfRpHKykpk/MPxDCJH7uOM","Ikolo Dispensary",POINT,"[33.891942,-9.648797]"
"Ikolo Dispensary",KEBqglWu8PR,"Ikolo Dispensary","/m0frOspS7JY/LGTVRhKSn1V/Qyg5jjxGeQD/KEBqglWu8PR","Ikolo Dispensary",POINT,"[34.7592,-4.00614]"
"Ikolongo Dispensary",XrHSkvu0NXt,"Ikolongo Dispensary","/m0frOspS7JY/DWSo42hunXH/PKl52zU7vuH/XrHSkvu0NXt","Ikolongo Dispensary",POINT,"[31.1726,-6.26115]"
"Ikoma Dispensary",XBMXmkymh5z,"Ikoma Dispensary","/m0frOspS7JY/vYT08q7Wo33/bRz3nu8rSWS/XBMXmkymh5z","Ikoma Dispensary",POINT,"[34.3452,-1.19741]"
"Ikombe Dispensary",AzxlAKIQuGg,"Ikombe Dispensary","/m0frOspS7JY/A3b5mw8DJYC/dWfRpHKykpk/AzxlAKIQuGg","Ikombe Dispensary",POINT,"[34.064129,-9.517805]"
"Ikombolinga Dispensary",a6z4H8JCdfB,"Ikombolinga Dispensary","/m0frOspS7JY/Cpd5l15XxwA/yiR1QdOwPqP/a6z4H8JCdfB","Ikombolinga Dispensary",POINT,"[35.958748,-6.486684]"
"Ikomwa Dispensary",iagzjy66EZK,"Ikomwa Dispensary","/m0frOspS7JY/kZ6RlMnt2bp/Nc1C12TG69d/iagzjy66EZK","Ikomwa Dispensary",POINT,"[32.7966,-4.73001]"
"Ikonda  Hospital at District Level",vwv1DUhKZGa,"Ikonda  Hospital at District Level","/m0frOspS7JY/qarQhOt2OEh/NzvekEmEzUG/vwv1DUhKZGa","Ikonda  Hospital at District Level",POINT,"[34.23898,-9.36962]"
"Ikonda Dispensary",SSBaVZc3F2y,"Ikonda Dispensary","/m0frOspS7JY/EO3Ps3ny0Nr/FylvwNXCTAQ/SSBaVZc3F2y","Ikonda Dispensary",POINT,"[33.44312,-3.89934]"
"Ikonda Dispensary",pjpk73Jgc21,"Ikonda Dispensary","/m0frOspS7JY/EO3Ps3ny0Nr/kISvf8gGZMm/pjpk73Jgc21","Ikonda Dispensary",POINT,"[33.72435,-3.70176]"
"Ikondo Dispensary",KOQPw5E1BS4,"Ikondo Dispensary","/m0frOspS7JY/qarQhOt2OEh/GOmwoDIGL98/KOQPw5E1BS4","Ikondo Dispensary",POINT,"[35.237702,-9.081191]"
"Ikongolo Dispensary",vLPXkNw3XeZ,"Ikongolo Dispensary","/m0frOspS7JY/kZ6RlMnt2bp/m2ux1UEElNB/vLPXkNw3XeZ","Ikongolo Dispensary",POINT,"[32.91111,-4.85527]"
"Ikongosi Dispensary",hFU6AQxpKac,"Ikongosi Dispensary","/m0frOspS7JY/sWOWPBvwNY2/ppnbxB0TxjG/hFU6AQxpKac","Ikongosi Dispensary",POINT,"[35.3888,-8.37603]"
"Ikonya Dispensary",QYaLj9JgZ1J,"Ikonya Dispensary","/m0frOspS7JY/Rg0jCRi9297/aouUIozrc7I/QYaLj9JgZ1J","Ikonya Dispensary",POINT,"[32.764122,-8.812602]"
"Ikowa Dispensary",gxr9T8pQ2Lt,"Ikowa Dispensary","/m0frOspS7JY/Cpd5l15XxwA/yiR1QdOwPqP/gxr9T8pQ2Lt","Ikowa Dispensary",POINT,"[36.149142,-6.227441]"
"Ikozi Dispensary",QXSZBoVz3Ei,"Ikozi Dispensary","/m0frOspS7JY/vAtZ8a924Lx/cb9rqgLXFeh/QXSZBoVz3Ei","Ikozi Dispensary",POINT,"[31.8926,-8.39229]"
"Ikuini Dispensary",UYP3HtsVgOS,"Ikuini Dispensary","/m0frOspS7JY/lnOyHhoLzre/Hob4dzCAW2W/UYP3HtsVgOS","Ikuini Dispensary",POINT,"[37.650796,-3.1815]"
"Ikukwa Dispensary",RAZkz9R9jCD,"Ikukwa Dispensary","/m0frOspS7JY/A3b5mw8DJYC/N5FKtARi6dB/RAZkz9R9jCD","Ikukwa Dispensary",POINT,"[33.288657,-8.757262]"
"Ikula Dispensary",cASv2homAso,"Ikula Dispensary","/m0frOspS7JY/sWOWPBvwNY2/xBWOfftpkLT/cASv2homAso","Ikula Dispensary",POINT,"[36.49791,-7.62929]"
"Ikule Dispensary",ek6fINARoJw,"Ikule Dispensary","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/ek6fINARoJw","Ikule Dispensary",POINT,"[36.32542,-8.40687]"
"Ikulu Dispensary",MROPUVV4HHi,"Ikulu Dispensary","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/MROPUVV4HHi","Ikulu Dispensary",POINT,"[39.2906,-6.81477]"
"Ikulwe Dispensary",WmLr5bhJnSS,"Ikulwe Dispensary","/m0frOspS7JY/DWSo42hunXH/NCnwqVfx8j4/WmLr5bhJnSS","Ikulwe Dispensary",POINT,"[31.45479,-7.26539]"
"Ikumbilo Dispensary",yIJxtgE9dwj,"Ikumbilo Dispensary","/m0frOspS7JY/Rg0jCRi9297/wsCWwNbLJNY/yIJxtgE9dwj","Ikumbilo Dispensary",POINT,"[33.043627,-9.393438]"
"Ikuna Dispensary",rjEKKFCGYZA,"Ikuna Dispensary","/m0frOspS7JY/qarQhOt2OEh/GOmwoDIGL98/rjEKKFCGYZA","Ikuna Dispensary",POINT,"[34.923686,-9.15756]"
